"2408-515-L123","ADQUISICION DE ARTICULOS INDUSTRIALES PARA COCINA- SECCIÓN MUJERES","ADQUISICION DE ARTICULOS INDUSTRIALES PARA COCINA- SECCIÓN MUJERES","$3.910.900","21/11/2023","27/11/2023"
"2445-176-LE23","ADQUISICION UNIDADES DENTALES C.LOS NICHES CECOSF DOÑA CARMEN POSTA EL PORVENIR","UNIDADES DENTALES PARA CESFAM LOS NICHES, CECOSF DOÑA CARMEN Y POSTA EL PORVENIR. SP/1572","$14.160.000","21/11/2023","01/12/2023"
"1867-39-LE23","Curso de capacitación para funcionarios de la DGMN","Capacitar a usuarios para optimizar al máximo las aplicaciones de Office 365.","Entre 100 y 1000 UTM","21/11/2023","28/11/2023"
"1208541-15-L123","ADQUISICIÓN DE MOBILIARIO PARA TERRAZA NUEVA RESIDENCIA FAMILIAR","Se debe adjuntar LA FICHA TÉCNICA DE TODOS LOS PRODUCTOS, en caso de no presentar la totalidad, la oferta será declarada inadmisible
"564162-155-L123","Fermentador Isobárico / CDP 68422 - CC 112","Fermentador Isobárico / CDP 68422 - CC 112","$2.500.000","21/11/2023","28/11/2023"
"3512-89-LE23","MANTENCIÓN Y REACONDICIONAMIENTO DE ÁRBOL NAVIDEÑO","La Municipalidad con la finalidad de celebrar junto a la comunidad Illapelina una fecha tan importante como lo es Navidad, requiere realizar mantención y reacondicionamiento del árbol navideño existente ya que se ha provocado desgaste por el uso e inclemencias del tiempo y así los vecinos, vecinas y visitantes de la zona puedan disfrutar de una hermosa fiesta.","Entre 100 y 1000 UTM","21/11/2023","27/11/2023"
"3651-49-LE23","CS. OXIGENO MEDICINAL Y AIRE COMPRIMIDO","PRESUPUESTO MUNICIPAL 2023-2024","$7.000.000","21/11/2023","27/11/2023"
"4322-96-L123","ADQUISICION DE DULCES PARA ENTREGA DE JUGUETES PARA NIÑOS Y NIÑAS DE LA COMUNA","DULCES PARA ENTREGA DE JUGUETES PARA NIÑOS Y NIÑAS DE LA COMUNA","$2.200.000","21/11/2023","27/11/2023"
"691944-41-L123","Adquisición hormigón GR250 y GR300","Compra de hormigón para proyecto mejoramiento de areas verdes según nota de pedido 2070 emitida por el Jefe del Depto Técnico de Obras.","$2.220.000","21/11/2023","27/11/2023"
"2467-495-LE23","SERVICIO DE TRASLADOS DE PROFESIONALES PARA PROGRAMA RED LOCAL DE APOYOS Y CUIDADOS CHILLÁN 2° LLAMADO","La I. Municipalidad de Chillán mediante la presente licitación tiene por objeto contratar el servicio de arriendo de una camioneta para transporte de profesionales dependientes del Programa Red Local de Apoyos y Cuidados. Solicitado mediante suministro N° 2137 – Dirección de Desarrollo Comunitario.","$7.296.400","21/11/2023","01/12/2023"
"2424-360-L123","5520 - TRANSITO - (MADR)  KIT SEÑALES DE TRANSITO Y PERNOS","Ped. N° 58 - 5520 Dirección de Tránsito - Sección Regulación (madr)","$3.050.000","21/11/2023","27/11/2023"
"4697-24-LR23","CONSTRUCCION TERMINAL DE BUSES COMUNA DE FUTRONO","Se trata de la ejecución del terminal de buses de futrono en una superficie edificada de 646.54 m2, obras exteriores de 2.761 m2 y áreas verdes de 976 m2. Además, se considera la ejecución de las obras de mitigación indicadas en EISTU como reposición de señalética, semaforización del cruce de German Riesco con O'higgins y veredas en calle German Riesco para el acceso al terminal  de buses.","Igual o superior a 5.000 UTM","07/11/2023","21/12/2023"
"654-21-LQ23","SERVICIO DE ASEO Y LIMPIEZA SERVIU REGION DEL BIOBIO","El objetivo de la presente contratación comprende la realización completa del “SERVICIO DE ASEO Y LIMPIEZA EN LAS DEPENDENCIAS DE LOS EDIFICIOS INSTITUCIONALES DE PRAT N°411 Y N°575 comuna de Concepción SERVIU Región del Biobío”, de acuerdo a los procedimientos que el Departamento de Administración del SERVIU Región del Biobío, en adelante “SERVIU”, posea para el efecto y la celebración de los contratos respectivos hasta la aprobación del Servicio contratado.","$315.497.000","16/11/2023","05/12/2023"
"2048-76-L123","Traslados para la Unidad de PEM, Hospital de Ancud","El Hospital de Ancud, perteneciente al Servicio de Salud de Chiloé, como establecimiento público de salud, requiere la adquisición de traslados para su Unidad de Puesta En Marcha para poder cumplir con sus actividades y gestiones propias del equipo.","$6.000.000","21/11/2023","27/11/2023"
"1057418-42-LR23","CONVENIO REACTIVOS PARA BIOQUÍMICA CLÍNICA HEMATOLOGÍA Y ORINA Y SOFTWARE INTEGRADOR PARA SERVICIO LABORATORIO HOSPITAL MULCHEN","CONVENIO REACTIVOS PARA BIOQUÍMICA CLÍNICA, HEMATOLOGÍA Y ORINA Y SOFTWARE INTEGRADOR PARA SERVICIO LABORATORIO HOSPITAL MULCHEN SEGUN SOLICITUD HFCM 21666 DE JEFE LABORATORIO","Igual o superior a 5.000 UTM","17/11/2023","18/12/2023"
"948354-180-LE23","Adquisición de Licencias AUTOCAD para el Hospital de la Dirección de Previsión de Carabineros de Chile.","El Hospital de la Dirección de Previsión de Carabineros de Chile, ubicado en Vital Apoquindo N°1.200, Comuna de Las Condes, Región Metropolitana, en adelante “EL HOSPITAL”, llama a Licitación Pública para la Adquisición de Licencias AUTOCAD, en adelante “LOS BIENES”, por un periodo de 36 meses, para el referido Centro Asistencial, cuyas características y requisitos técnicos constan en las Bases AD","$10.000.000","17/11/2023","23/11/2023"
"1758-21-LE23","PLAN DE FORTALECIMIENTO EN LENGUA Y CULTURA","Curso dirigido a 23 participantes Educadores Tradicionales y profesores habilitados para la Asignatura de Lengua y Cultura de Pueblos Originarios Ancestrales, de la Región de Aysén, que actualmente desarrollan la asignatura y que imparten talleres dentro los establecimientos educacionales de la región de Aysén.
"1398-146-LE23","ARRIENDO COMPUTADORES E IMPRESORAS COMUNA COLTAUCO","SE REQUIERE EL ARRIENDO COMPUTADORES E IMPRESORAS COMUNA COLTAUCO. SE AJUNTAN ANTECEDENTES TÉCNICOS Y ADMINISTRATIVOS","Entre 100 y 1000 UTM","11/11/2023","27/11/2023"
"4704-36-L123","Material Dental Ord. N° 375","Material Dental CESFAM El Monte","$4.500.000","17/11/2023","24/11/2023"
"2409-956-L123","ADQ. TECLERAS ELECTRONICAS PARA ESCUELA D-934","ADQ. TECLERAS ELECTRONICAS PARA ESCUELA D-934, SEGUN ESPECIFICACIONES TECNICAS","$3.000.000","17/11/2023","24/11/2023"
"2308-179-LQ23","CONTRATACIÓN DE SEGUROS PARA VEHÍCULOS IMO DEPTO. SALUD - IMO","CONTRATACIÓN DE SEGUROS PARA VEHICULOS DE LA ILUSTRE MUNICIPALIDAD DE OSORNO","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","17/11/2023","07/12/2023"
"2854-14-LE23","CARPA A DOS AGUAS Y PISO DECK WPC - CESFAM P.VARAS","Se requiere realizar la ADQUISICIÓN E INSTALACION DE CARPA A DOS AGUAS Y PISO DECK WPC PARA ESTRUCTURA METÁLICA DE PATIO INTERIOR DEL CESFAM DE PUERTO VARAS, según especificaciones indicadas en Bases Técnicas, que tienen como objetivo ser la segunda etapa de construcción de un patio techado, para realizar actividades físicas relacionadas al área de Promoción de Salud, perteneciente al CESFAM PV.","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"3661-56-LE23","ILUMINACIÓN ORNAMENTAL NAVIDEÑA AÑO 2023-2024","IMPLEMENTACION DE ILUMINACION DE FRONTIS DEL MUNICIPIO Y PLAZA DE ARMAS","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"2770-186-LQ23","SUMINISTRO DE ENERGIA Y POTENCIA SMAPA 2024-2028","La presente propuesta pública contempla los requisitos para el proceso de suministro de energía y potencia eléctrica correspondiente a los consumos de las Instalaciones Suministradas de SMAPA, en calidad de clientes libres.
"633-97-LP23","SERVICIO DE SUMINISTRO E INSTALACIÓN UPGRADE AVIÓNICA PARA 3 AERONAVES DROMADER PZL M18B","La Corporación Nacional Forestal, en adelante “CONAF” o “Corporación”, indistintamente, invita a los oferentes inscritos en el portal de compras del Estado www.mercadopublico.cl a participar en la licitación pública por la “SERVICIO DE SUMINISTRO E INSTALACIÓN UPGRADE AVIÓNICA PARA 3 AERONAVES DROMADER PZL M18B”, según especificaciones incluidas en las presentes Bases de Licitación que se adjuntan a éstas.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","10/11/2023","30/11/2023"
"5908-35-LE23","REPOSICION SERVICIOS HIGIENICOS LOCALIDAD DE HUARASIÑA COMUNA DE HUARA","Disponer de una mejor infraestructura sanitaria en la localidad de Huarasiña","$62.568.469","03/11/2023","24/11/2023"
"2360-141-L123","ARRIENDO DE VEHICULOS CON CONDUCTOR","EL DAS DE TALCAHUANO REQUIERE CONTRATAR SERVICIO DE ARRIENDO DE VEHICULOS CON CONDUCTOR","Menor a 100 UTM","17/11/2023","23/11/2023"
"2409-950-L123","TALLER DE MANEJO EMOCIONES Y AUTOCUIDADO EN EL CONTEXTO DE LA COMUNIDAD ESCUELA D-953","TALLER DE MANEJO EMOCIONES Y AUTOCUIDADO EN EL CONTEXTO DE LA COMUNIDAD ESCUELA D-953,SEGÚN ESPECIFICACIONES TECNICAS.","$6.200.000","17/11/2023","24/11/2023"
"2767-46-LP23","BACHEO DE CALZADAS EN MAL ESTADO","Reparación y bacheo de calzadas dada la necesidad de reparar diversas calzadas ubicadas en las junta vecinales vecinales N° 1-A, 14 - 15- 16 Y 17 de la comuna de La Cisterna.","$74.909.769","09/11/2023","30/11/2023"
"729-537-LE23","HERRAMIENTAS VARIAS 70012191-70012192-20017646-70011930-70011922 APP","Se requieren ofertas que cumplan con las especificaciones técnicas solicitadas (Solo una oferta por proveedor), es de suma importancia adjuntar fichas técnicas, formulario PEP firmado, declaración de vínculos e indicar plazo de entrega en días hábiles bancarios. Se recuerda que la única Orden de Compra válida es la emitida por Metro S.A. La adjudicación será notificada por Gestor de Compras mediante correo electrónico.","Entre 100 y 1000 UTM","17/11/2023","24/11/2023"
"2125-100-LE23","Convenio mantencion equipos industriales","Solicitado por SSGG-129-23","Entre 100 y 1000 UTM","15/11/2023","23/11/2023"
"5661-92-O123","EH. SSR Salto-Luma-Huichahue-Los Silos M.Chapuco","Estudio Hidrogeológico para los Servicios Sanitarios Rurales de Salto-La Luma -  Huichahue Bajo - Los Silos - Mirador Chapuco Paillaco Grupo 1 - 2023","No público","17/11/2023","04/12/2023"
"1658-939-L123","S136-23/DIDECO/DEPTO DEPORTES/ADQUISICIÓN SERVICIO DE IMPRESIÓN PARA ESTADIO MUNICIPAL BICENTENARIO","ADQUISICIÓN SERVICIO DE IMPRESIÓN PARA ESTADIO MUNICIPAL BICENTENARIO, SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS","$6.000.000","17/11/2023","23/11/2023"
"1058023-9-LE23","ADQUISICIÓN MEDICAMENTOS INCUMPLIMIENTO CENABAST","El objetivo de la presente licitación, es adquirir medicamentos para cumplir con el incumplimiento de CENABAST correspondiente a los meses de octubre y noviembre del año 2023 y para adquirir fármacos de teledermatología.","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"4484-55-L123","MATERIALES E INSUMOS PROG. FORTALECIMIENTO DE R.H","SE REQUIERE DAR CUMPLIMIENTO AL PROGRAMA FORTALECIMIENTO DE RECURSO HUMANO AÑO 2023","Menor a 100 UTM","17/11/2023","23/11/2023"
"1019-109-LE23","ADQUISICIÓN DE SENSORES DE  TEMPERATURA Y HUMEDAD","El objetivo general de esta licitación pública es la ADQUISICIÓN DE SENSORES DE TEMPERATURA Y HUMEDAD, utilizados para medir diferentes parámetros en las estaciones meteorológicas, de acuerdo con las disposiciones que se especifican en las presentes Bases. Cabe señalar que, atendido el monto involucrado y por tratarse de la adquisición de bienes que revisten el carácter estándar de simple y objetiva especificación, según consta de las presentes 
"3743-76-LE23","CAMPERAS Y FALDA LICEO BICENTENARIO LOS SAUCES","CAMPERAS Y FALDA LICEO BICENTENARIO LOS SAUCES","$13.650.000","17/11/2023","27/11/2023"
"947750-55-LP23","SUMINISTRO E INSTALACIÓN DE POSTES SOLARES SECTORES VARIOS COMUNA SAN PEDRO DE ATACAMA","El proyecto considera el suministro e instalación de 15 postes solares para tránsito peatonal según especificaciones técnicas adjuntas.","$70.500.000","09/11/2023","01/12/2023"
"1123-25-LE23","Serv producción evento especializado Mujer Rural","Se requiere la contratación de una persona natural o jurídica, para que organice e implemente un evento especializado vinculado al desarrollo de nuevos negocios bajo la lógica de circuitos cortos, dirigido a 85 mujeres rurales pertenecientes a los programas PDTI y PRODESAL de la Región de Antofagasta, a efectuarse el día 6 de diciembre de 2023, en la comuna de San Pedro de Atacama.","$15.360.057","17/11/2023","27/11/2023"
"2101-201-L123","INSUMOS CLINICOS PARA BODEGA 5","INSUMOS CLINICOS PARA BODEGA 5","Menor a 100 UTM","17/11/2023","23/11/2023"
"993-145-LE23","TESTIGUERA","La Dirección de Vialidad solicita ofertas para la adquisición 1 Testiguera para LRV, conforme a los requerimientos de las presentes bases y especificaciones técnicas descritas en las presentes Bases de Licitación.","$9.996.000","17/11/2023","24/11/2023"
"3947-117-L123","PAPEL FOTOCOPIA","PAPEL FOTOCOPIA","$3.000.000","17/11/2023","24/11/2023"
"619133-141-LE23","CONVENIO SUMINISTRO ADQUISICIÓN DE INSUMOS DE FARMACIA PARA EL HOSPITAL SAN CAMILO","CONVENIO SUMINISTRO ADQUISICIÓN DE INSUMOS DE FARMACIA PARA EL HOSPITAL SAN CAMILO","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"2680-44-LE23","MATERIAL DIDACTICO ESCUELA DE PARVULOS ANTU-HUILEN","MATERIAL DIDACTICO ESCUELA DE PARVULOS ANTU-HUILEN","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"1359-19-LE23","ADQUISICIÓN TUBERIA HDPE","“Adquisición y transporte  de 240 ml de tubería corrugadas de polietileno de alta densidad HDPE para ser utilizados en faenas de conservación en los distintos caminos de la Provincia de Maipo, Región Metropolitana”","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"5423-21-L123","Mantención, recarga y/o adquisición de Extintores para instalaciones del Campus Puerto Montt, de la Universidad de Los Lagos.","Mantención, recarga y/o adquisición de Extintores para instalaciones del Campus Puerto Montt, de la Universidad de Los Lagos, según especificaciones técnicas adjuntas","$3.506.000","17/11/2023","24/11/2023"
"1504-20-O123","CONSERVACIÓN AGUAS LLUVIAS VALPARAÍSO 2023","Conservación Red Primaria de Evacuación y Drenaje de Aguas Lluvias de la Comuna de Valparaíso, Año 2023, Provincia y Región de Valparaíso.","No público","17/11/2023","01/12/2023"
"1028871-43-LR23","CONSERVACION JARDIN INFANTIL RAYITO DE SOL VALLENAR","La presente Licitación Pública tiene por finalidad la contratación de Obra denominado “CONSERVACIÓN JARDÍN INFANTIL RAYITO DE SOL, COMUNA DE VALLENAR”,
"1057547-509-LE23","CONVENIO SUMINISTRO DE MATERIALES DE GASFITERIA V","CONVENIO SUMINISTRO DE MATERIALES DE GASFITERIA V PARA EL HOSPITAL BASE VALDIVIA","$20.000.000","17/11/2023","27/11/2023"
"3946-90-L123","Adquisición de Implementación para Prodesal.","Adquisición de Implementación para Prodesal.
"2287-107-LR23","SERV DE COMUNICACIÓN DE VOZ Y DATOS MACUL","SERVICIOS DE COMUNICACIÓN DE VOZ Y DATOS, MUNICIPALIDAD DE MACUL, SEGÚN  DECRETO ALCALDICIO 2066-2023 QUE APRUEBA BASES ADMINISTRATIVAS GENERALES, BASES ADMINISTRATIVAS ESPECIALES, FORMATOS Y BASES TECNICAS","$900.000.000","17/11/2023","20/12/2023"
"4036-46-LE23","Serv. Audio Iluminación Oper. Generadores y Pant","actividades municipales artísticas y culturales de la comuna Andacollo, meses de noviembre y diciembre 2023","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"2471-140-LE23","CONSERVACIÓN DE CIERRE PERIMETRAL SC MARÍA INES F","CONSERVACIÓN DE CIERRE PERIMETRAL, SALA CUNA Y JARDÍN INFANTIL MARÍA INES FULLER, CHILLÁN,  CON CARGO A FONDOS APORTE MUNICIPAL","Entre 100 y 1000 UTM","14/11/2023","24/11/2023"
"654478-18-LE23","ADQ. DE EQUIPOS DE IMPRESIÓN INSUMOS Y PERIFERICO","La Subsecretaría de Prevención del Delito del Ministerio del Interior y Seguridad Pública, en adelante también, “La Subsecretaría”, llama a presentar ofertas mediante Licitación Pública para contratar la “Adquisición de equipos de impresión, insumos y periféricos”.","$11.610.000","17/11/2023","27/11/2023"
"994-36-L123","ADQUIERE GOMAS ACABADORAS MITE","ADQUISICION DE GOMAS ACABADORAS MITE 0004, CAMION SLURRY
"1380-267-LQ23","PPTA 505-23 ADQ. NILOTINIB","Las presentes Bases se refieren a las condiciones y características Técnicas requeridas para la ADQUISICIÓN DE NILOTINIB, en adelante “El Medicamento”, por una vigencia de dieciocho 18 meses, Los medicamentos requeridos serán adquiridos para el Stock bodega. Estos serán suministrados a los pacientes del recinto de Salud, todo en concordancia al Plan Compras y Contrataciones año 2023 PAC, Bases Administrativas y Técnicas, Requerimientos técnicos, detallados en el Anexo Nº 2 y otros anexos que constituyen el referido llamado a licitación.","$270.144.000","17/11/2023","07/12/2023"
"1222283-9-LE23","CONTRATACIÓN DE SEGUROS GENERALES PARA LA ANEPE.","CONTRATACIÓN DE SEGUROS GENERALES, PARA LA ACADEMIA NACIONAL DE ESTUDIOS POLÍTICOS Y ESTRATÉGICOS","Entre 100 y 1000 UTM","13/11/2023","24/11/2023"
"1057547-506-LE23","CONV. SUMINISTRO DE MATERIALES DE GASFITERIA III","CONVENIO SUMINISTRO DE MATERIALES DE GASFITERIA III PARA EL HOSPITAL BASE VALDIVIA","$35.000.000","17/11/2023","28/11/2023"
"621-952-LE23","CATETER INTRAVENOSO 16G X 50 A 57 MM  1000019127","BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD","$55.282.467","17/11/2023","29/11/2023"
"4459-45-LR23","REPOSICIÓN ALUMBRADO PÚBLICO INTERIOR PICHILEMU","El proyecto contempla la reposición de 1.827 luminarias y la instalación de nuevas redes que contemplan incorporar a modo de mejoramiento la instalación de 71 luminarias, también en tecnología LED, todas en postes actuales existentes, totalizando las 1.898 que conforman el proyecto.","$1.274.985.064","08/11/2023","11/12/2023"
"3281-23-LE23","CONTRATACIÓN SERVICIO DE MANTENCIÓN PREVENTIVA VEHÍCULOS FISCALES PDI ATACAMA COMUNA DE COPIAPÓ","CONTAR CON EL SERVICIO DE MANTENIMIENTO PREVENTIVO DE VEHÍCULOS FISCALES DE LA PDI EN LA COMUNA DE COPIAPÓ, REGIÓN DE ATACAMA","$11.250.000","17/11/2023","30/11/2023"
"619133-143-LE23","CONVENIO SUMINISTRO ADQUISICIÓN DE FÁRMACOS PARA EL HOSPITAL SAN CAMILO","CONVENIO SUMINISTRO ADQUISICIÓN DE FÁRMACOS PARA EL HOSPITAL SAN CAMILO","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"2409-948-L123","MICROSCOPIO PARA LABORATORIO DE CIENCIAS EN LICEO BICENTENARIO LOS ÁNGELES","SE REQUIERE LA ADQUISICIÓN DE MICROSCOPIO PARA LABORATORIO DE CIENCIAS EN LICEO BICENTENARIO LOS ÁNGELES, SEGÚN ESPECIFICACIONES TÉCNICAS.","$5.150.000","17/11/2023","24/11/2023"
"720-27-L123","SERVICIO DE MANTENCIÓN, REPARACION Y FABRICACIÓN DE PIEZAS DE REPUESTOS PARA EQUIPOS Y MAQUINARIAS, CPIE","Se requiere la contratación de Servicio de Reparación, Mantención y Fabricación de Piezas de Repuestos de Equipos y Maquinarias, para su óptimo funcionamiento y así cumplir con los objetivos y necesidades del programa Moscas de la fruta en el CPIE. emplazado en la Carretera Internacional Arica - La Paz Km. 15, Valle de Lluta en la Provincia de Arica, Región de Arica y Parinacota.","$1.800.000","14/11/2023","27/11/2023"
"2409-949-L123","MESAS DE AJEDREZ Y CINTAS PARA LICEO BICENTENARIO LOS ÁNGELES","SE REQUIERE LA ADQUISICIÓN E INSTALACIÓN DE MESAS DE AJEDREZ Y CINTAS PARA LICEO BICENTENARIO LOS ÁNGELES, SEGÚN ESPECIFICACIONES TÉCNICAS.","$5.880.000","17/11/2023","24/11/2023"
"2793-274-LE23","MATERIALES E INSUMOS PARA MURALES PARTICIPATIVOS","LA MUNICIPALIDAD DE HUECHURABA REQUIERE LA ADQUISICIÓN DE MATERIALES E INSUMOS PARA PROYECTO ILUMINEMOS HUECHURABA, CON EL FIN DE MEJORAR LA IMÁGEN URBANA DE DISTINTOS SECTORES, EN EL EJE JORGE INOSTROZA NORTE Y ORIENTE ENTRE AV. RECOLETA Y DEL PINCOY.
"4309-318-LE23","SEGUNDO LLAMADO CONV. SUMINISTRO KETAMINA 500 MG POR 10 ML","CONV. SUMINISTRO KETAMINA 500 MG POR 10 ML","Entre 100 y 1000 UTM","17/11/2023","28/11/2023"
"3145-48-LE23","SERVICIO OBRA VENDIDA A DEPENDENCIAS Y BANOS.","006//002//SA 58 SERVICIO OBRA VENDIDA DE REACONDICIONAMIENTO DE OFICINAS ADMINISTRATIVAS Y RECUPERACIÓN DE BAÑOS EN POLICLINICO DEL CUARTEL CAVANCHA DE LA CIUDAD DE IQUIQUE, CONFORME A ESPECIFICACIONES TÉCNICAS, CONSIDERA VISITA A TERRENO.","$48.326.633","17/11/2023","01/12/2023"
"1057937-71-LP23","ADQUISICIÓN DE ARCO EN C","ADQUISICIÓN DE ARCO EN C – PARA EL HOSPITAL BASE VALDIVIA","$120.000.000","17/11/2023","27/11/2023"
"619133-142-LE23","CONVENIO SUMINISTRO ADQUISICIÓN DE FÁRMACOS PARA EL HOSPITAL SAN CAMILO","CONVENIO SUMINISTRO ADQUISICIÓN DE FÁRMACOS PARA EL HOSPITAL SAN CAMILO","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"564162-150-L123","Solicitud 70397 - Notebook y monitor - CC 112 / PS 1538","La Universidad de Santiago de Chile requiere la adquisición del notebook y monitor que se indica.
"2422-648-L123","SOL. ADQ. N° 940365 / 2 SERVICIOS DE CATERING","SE NECESITA CONTRATACION DE 2 SERVICIOS DE CATERING PARA CIERRE Y CERTIFICACION DE TALLERES, DIRIGIDO PARA 115 PERSONAS, FECHAS DE NECESIDAD DEL SERVICIO 27 DE NOVIEMBRE Y 06 DE DICIEMBRE.
"45-93-LE23","JORNADA PLANIFICACIÓN ESTRATÉGICA AÑO 2024  COMITÉ DIRECTIVO SERVICIO NACIONAL DE CAPACITACIÓN Y EMPLEO","La presente licitación pública tiene por objeto, la contratación de la totalidad de los servicios vinculados a la realización de la Jornada de Planificación Estratégica año 2024 Comité Directivo del Servicio Nacional de Capacitación y Empleo.","$15.000.000","17/11/2023","27/11/2023"
"3508-70-LE23","SERVICIO DE ARRIENDO Y MANTENCION DE EQUIPOS PSICOTECNICOS","La Ilustre Municipalidad de Chonchi, en adelante “La Municipalidad” por intermedio de la Oficina de Adquisiciones y mediante el presente documento, llama a Licitación Pública para la realización del  “SERVICIO DE ARRIENDO Y MANTENCIÓN DE EQUIPOS PSICOTÉCNICOS COMUNA DE CHONCHI”","Entre 100 y 1000 UTM","15/11/2023","27/11/2023"
"2284-341-L123","PROVISION E INSTALACION DE RACK DE DATOS PARA FARMACIA 2 CESFAM DR. JORGE SABAT - SOLICITUD Nº 990-2023","DE ACUERDO A DOCUMENTOS ADJUNTOS AL PROCESO DE LICITACIÓN.","$3.800.000","17/11/2023","24/11/2023"
"1499-151-LQ23","Insumos para realizar estudios de EGFR con equipo en comodato","Estas bases de licitación orientan, fijan y determinan las normas y procedimientos por las que deben regirse las personas naturales o jurídicas interesadas en participar en el llamado a propuesta para la adquisición de insumos para la gestión del Instituto Nacional del Tórax.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","15/11/2023","05/12/2023"
"1057501-336-LQ23","Convenio suministro de sondas FISH Laboratorio Citogenética por 36 meses","La necesidad de contar con los insumos para análisis","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","17/11/2023","18/12/2023"
"2780-162-L123","EQUIPAMIENTO MEDICOS PARA CESFAM Y PSR","COMPRA DE EQUIPAMIENTOS MEDICOS PARA PROGRAMA 2DO. ADENDUM FORTALECIMIENTO RRHH 2022","Menor a 100 UTM","17/11/2023","28/11/2023"
"4920-43-LE23","CONSTRUCCIÓN POZO PROFUNDO ESTADIO MUNICIPAL","CONSTRUCCIÓN POZO PROFUNDO ESTADIO MUNICIPAL DE ROMERAL
"2667-113-LQ23","PROVISION REPOSICION E INSTALACION DE CONTENEDORES","La presente Licitación Pública tiene por objeto contratar a una persona natural o jurídica, para provisionar anualmente la cantidad máxima de 900 unidades de contenedores en la comuna, de una flota de 15.240 contenedores en uso por parte de los vecinos, para el almacenamiento y evacuación de residuos sólidos domiciliarios en la comuna de Vitacura (RSD) y orgánicos, por un plazo de 24 meses.","Igual o superior a 2.000 UTM e inferior a 5.000 UTM","17/11/2023","11/12/2023"
"2424-311-LQ23","4630 - INFORMATICA - M.A. - SUSCRIPICION DE LICENCIAS DE SOFTWARE","Ped.N° 29 - 4630 Dirección de Informática (m.a.)","$220.000.000","17/11/2023","07/12/2023"
"2125-105-LE23","Convenio de suministro de frutas y verduras fresca","Renovar convenio de suministro para el Hospital de Illapel.","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"691-10-L123","Reparación y mantención preventiva 4 vehículos","Se requiere la reparación y mantención preventiva de 4 vehículos según antecedentes técnicos.","$5.500.000","17/11/2023","28/11/2023"
"2377-432-L123","IDDOC N° 735196  PLAN CREATIVE  CLOUD TODAS LAS APLICACIONES","PARA COMUNICAR LAS ACTIVIDADES MUNICIPALES","$6.396.000","17/11/2023","24/11/2023"
"846-39-LP23","RRFF SC 52754 SUMINISTRO DE ASEO JUNJI ATACAMA","CONTRATACIÓN DE SERVICIO DE SUMINISTRO DE ASEO PARA OFICINAS Y BODEGA DE LA DIRECCIÓN REGIONAL DE LA JUNTA NACIONAL DE JARDINES INFANTILES REGIÓN DE ATACAMA.","Igual o superior a 1.000 UTM e inferior a 2.000 UTM","17/11/2023","07/12/2023"
"4179-159-LE23","PARA CONTRATAR EL “SERVICIO DE PRODUCCION PLAZA NAVIDEÑA LAUTARO Y PILLANLELBÙN AÑO 2023”.","PARA CONTRATAR EL “SERVICIO DE PRODUCCION PLAZA NAVIDEÑA LAUTARO Y PILLANLELBÙN AÑO 2023”.","Entre 100 y 1000 UTM","17/11/2023","27/11/2023"
"730736-50-LE23","ADQUISICIÓN DE EQUIPO PSICOTÉCNICO PARA IMPLEMENTACIÓN DE LA OFICINA DE TRÁNSITO","La necesidad del Municipio de Paredones manifestada por la Administración Municipal de realizar la adquisición de instrumentos y equipos psicotécnicos necesarios para realizar la implementación de la Oficina de Transito de la Municipalidad de Paredones.","Entre 100 y 1000 UTM","17/11/2023","24/11/2023"
"4013-28-LE23","suministro e instalación de iluminación cesfam","suministro e instalación de iluminación para el Cesfam de Reposición de Puchuncaví","$16.757.699","17/11/2023","28/11/2023"
"3149-68-LE23","TERCER LLAMADO CONVENIO DE ALIMENTACION PROGRAMAS","CONVENIO DE SUMINISTRO DE ALIMENTACION PARA AYUDAS SITUACION CALLE , CENESCENTES Y ACTIVIDADES MUNICIPALES","Entre 100 y 1000 UTM","17/11/2023","23/11/2023"
